X,Y,OBJECTID,ID,Status,MeterID,DualID,Jurisdiction,Block,Street,XStreetA,XStreetB,LocationDescription,Notes,Comments,Installed,Retired,Handicap,LinearFeet,Hours,Manufacturer,Models,MetroAreas,MeterType,NFC,Side,Rate,TourBus,TimeRestriction,AddressNumber,City,County,EstimatedOCI,LocatorAddressNumber,LocatorCity,LocatorStreet,StateValue,Replaced,TotalCost,EntryDate,cgLastModified,GeoSyncDate,Latitude,Longitude,cgGeoSyncDate,BlockFaceID,PerformanceParking,CellZone,Spaces,PricingZone,PricingSubzone,Par1MainGeneralOID
11885378.0242924,7009977.79515697,3658,266,Permanently Removed,142204N,,Arlington County,2200,14th ST N,N VEITCH ST,N WAYNE ST,,PERM REMOVED 08/13/2016,,1970/01/02 00:00:00+00,2016/08/13 00:00:00+00,No,20,,MacKay,,Courthouse,Single,,South,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:30+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.88919558,-77.0860032,,N14VEWAS,No,54431,1,,,2092317288
11894098.4901191,6999246.03610873,3659,1770,Permanently Removed,FE1503S,FE1501S,Arlington County,1500,S FERN ST,15th ST S,18th ST S,,Multi 12/16/15,,1970/01/02 00:00:00+00,2015/12/16 00:00:00+00,No,20,,MacKay,,Crystal City,Double,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:09+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.8593598,-77.05596299,,,No,54340,1,,,2092333080
11884649.0287031,7010303.88571215,3660,1067,Active,BA1409N,BA1407N,Arlington County,1400,N BARTON ST,WILSON BLVD,CLARENDON BLVD,54390 - BA1409N,"FORMERLY 10/8/18 BA1405N, 11/9/18 BA1411N","INSTALLED IPS 2/9/18, INSTALLED 8/25/09",2018/02/09 00:00:00+00,,No,20,2,IPS,M5,Courthouse,Double,Yes,East,1.75,No,MON - SAT 8AM - 8PM,,,,72.35,,,,,2018/02/09 00:00:00+00,10,2019/05/09 11:42:52+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.89012163,-77.08854641,,NBAWICLE,Yes,54390,1,Zone 118,B,2092540316
11885557.7798384,7010412.06922281,3661,3429,Active,H81N,,Arlington County,2100,CLARENDON BLVD,CLARENDON BLVD,15th ST N,54427 - H81N,"G1 LEVEL, 9/11/17 CONVERTED TO IPS",Performance Parking No,2017/09/11 00:00:00+00,,Yes,20,12,IPS,M5,Courthouse,Single,Yes,North,1.50,No,MON - FRI 8AM - 5PM,,,,97.74,,,,,2020/02/07 00:00:00+00,0,2019/05/09 11:43:50+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.89038023,-77.08534824,,BOZG,No,54427,1,Zone 115,,2092963033
11896378.7424484,7001814.77014448,3662,2295,Active,LBP03S,,Arlington County,400,LONG BRIDGE DR,6th ST S,BOUNDARY CHANNEL DR,54085 - LBP03S,There are three Multi-Meters ID: LBP01S (36 spaces) LBP02S (36) LBP03S (100)  in this Front in Parking Lot,INSTALLED 11/4/11,2011/10/04 00:00:00+00,,No,,3,CALE,CWT-S4-Touch Stealth,Crystal City,Multi,No,West,1.50,No,MON - FRI 8AM - 5PM,,,,98.4,,,,,2021/10/29 00:00:00+00,1,2019/05/09 11:43:23+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.86631327,-77.04781357,,LBPL,Yes,54085,100,Zone 144,L,2094323411
11885660.3774022,7006897.2337328,3663,2653,Active,PD02200N,,Arlington County,2200,N PERSHING DR,ARLINGTON BLVD,N WAYNE ST,54618 - PD02200N,,INSTALLED 5/27/2020,2020/05/27 00:00:00+00,,No,78,2,CALE,CWT-S4-Touch Stealth,Lyon Park,Multi,No,South,1.75,No,MON - SAT 8AM - 8PM,,,,89.61,,,,,,1,2019/05/09 11:43:32+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.88072623,-77.08517813,,NPEARWAS,No,54618,3.9000001,,,2094527047
11885844.1270347,7004553.08258122,3664,3119,Active,WA2173S,WA2175S,Arlington County,2100,WASHINGTON BLVD,S WALTER REED DR,ARLINGTON BLVD,54622 - WA2173S,SAT TO FRI,"INSTALLED IPS 2/16/18, INSTALL DATE- UNKNOWN",2018/02/16 00:00:00+00,,No,20,12,IPS,M5,Sequoia,Double,Yes,North,0.75,No,MON - FRI 8AM - 8PM,,,,78.83,,,,,2021/01/07 00:00:00+00,0,2019/05/09 11:43:43+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.87428279,-77.08465968,,,No,54622,1,,,2095067245
11882630.9106921,7008792.12298764,3665,3151,Permanently Removed,WA3117N,,Arlington County,3100,WASHINGTON BLVD,CLARENDON BLVD,N HIGHLAND ST,,,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Clarendon,Single,,North,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:44+00,2024/09/23 10:19:14+00,2024/10/13 02:10:31+00,38.8860562,-77.09571704,,NWACLHIN,No,54289,1,,,2096096632
11894743.5488684,6998474.4438199,3666,500,Permanently Removed,18504S,,Arlington County,500,18th ST S,S EADS ST,S FERN ST,,Bike Station,,2013/09/04 00:00:00+00,2014/08/23 00:00:00+00,No,20,,MacKay,,Crystal City,Double,,South,,No,,,,,,,,,,2013/09/04 00:00:00+00,0,2019/05/09 11:42:37+00,2023/04/28 14:25:17+00,2024/10/13 02:10:31+00,38.85721358,-77.05374066,,S18EAFES,No,54361,1,,,2096963511
11880743.6001623,7007819.94120498,3667,2343,Active,LI904N,,Arlington County,900,N LINCOLN ST,WILSON BLVD,FAIRFAX DR,54200 - LI904N,CONVERTED TO IPS 01/05/2017,INSTALL DATE - UNKNOWN,2017/01/05 00:00:00+00,,No,20,2,IPS,M5,Virginia Square,Single,Yes,West,1.75,No,MON - SAT 8AM - 8PM,,,,97.63,,,,,2020/02/24 00:00:00+00,0,2019/05/09 11:43:24+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.88346623,-77.10239854,,NLIWIFAW,Yes,54200,1,Zone 130,B,2097063757
11889215.0487705,7010244.28379723,3668,2503,Permanently Removed,NA1210N,,Arlington County,1200,N NASH ST,14th ST N,12th ST N,,,CONVERTED TO CALE 3/3/18,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Rosslyn,Single,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:28+00,2024/09/23 10:19:14+00,2024/10/13 02:10:31+00,38.88976416,-77.07250991,,,No,54477,1,,,2097813770
11884799.3413946,6991422.26435472,3669,761,Permanently Removed,314231S,314229S,Arlington County,4200,31st ST S,S RANDOLPH ST,S ABINGDON ST,,,CONVERTED TO MULTISPACE 5/12/2020,1970/01/02 00:00:00+00,,No,20,12,IPS-M5,,Shirlington,Double,,South,1.50,No,MON - FRI 8AM - 8PM,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:44+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.83827722,-77.0890379,,S31RAABS,No,54024,1,,,2098944115
11893260.0688957,6998802.80175897,3670,2065,Permanently Removed,HA1556S,,Arlington County,1500,S HAYES ST,18th ST S,15th ST S,,,PERM REMOVED 5/1/16,1970/01/02 00:00:00+00,2016/05/05 00:00:00+00,No,20,,MacKay,,Pentagon City,Single,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:17+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.85817911,-77.05893141,,,No,54362,1,,,2101819997
11885507.0670133,7011543.13487406,3671,2256,Permanently Removed,KB2102N,,Arlington County,2100,KEY BLVD,N VEITCH ST,N UHLE ST,,HOUR STICKER IS FADED,PERM REMOVAL CALE CONVERSION,1970/01/02 00:00:00+00,2016/11/19 00:00:00+00,No,20,,MacKay,,Courthouse,Single,,South,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:22+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.89348761,-77.08546516,,,No,54423,1,,,2102374924
11885604.1350606,7006878.57628982,3672,2655,Active,PDH2206N,,Arlington County,2200,N PERSHING DR,ARLINGTON BLVD,N WAYNE ST,54838 - PDH2206N,FORMERLY PD2206N 12/23/19,"INSTALLED IPS 2/9/18, INSTALL DATE- UNKNOWN",2018/02/09 00:00:00+00,,Yes,20,2,IPS,M5,Lyon Park,Single,Yes,South,1.75,No,MON - SAT 8AM - 8PM,,,,51.92,,,,,2019/12/23 00:00:00+00,0,2019/05/09 11:43:32+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.88067739,-77.08537669,,NPEARWAS,No,54838,1,,,2103277870
11882795.6505201,7008670.02185389,3673,3143,Permanently Removed,WA3104N,WA3106N,Arlington County,3100,WASHINGTON BLVD,N HUDSON ST,N HIGHLAND ST,,,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Clarendon,Double,,South,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:43+00,2024/09/23 10:19:14+00,2024/10/13 02:10:31+00,38.88571406,-77.09514493,,NWAHUHIS,No,54290,1,,,2103365984
11883530.5043654,7009583.91011798,3674,1125,Active,CB02801N,,Arlington County,2800,CLARENDON BLVD,N EDGEWOOD ST,N FILLMORE ST,54302 - CB02801N,METER ID CHANGED FROM CB02800-1N 3/22/2017,INSTALLED 6/25/09,2009/06/25 00:00:00+00,,No,290,2,CALE,CWT-S4-Touch Stealth,Clarendon,Multi,No,North,1.75,No,MON - SAT 8AM - 8PM,,,,98.31,,,,,2020/09/14 00:00:00+00,38.25,2019/05/09 11:42:54+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.88819215,-77.09251442,,NCLEDFIN,Yes,54302,14.5,Zone 121,B,2103383021
11885933.6488373,7009643.35881798,3675,149,Active,1302101N,,Arlington County,2100,13th ST N,N COURTHOUSE RD,N VEITCH ST,54719 - 1302101N,,INSTALLED 8/22/15,2015/08/22 00:00:00+00,,No,158,12,CALE,CWT,Courthouse,Multi,No,North,1.50,No,MON - FRI 8AM - 8PM,,,,95.57,,,,,2015/08/22 00:00:00+00,3.25,2019/05/09 11:42:27+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.8882539,-77.08406951,,N13COVEN,Yes,54719,8,Zone 113,A,2103389147
11885547.3520377,7010422.89761323,3676,806,Active,61N,,Arlington County,2100,CLARENDON BLVD,CLARENDON BLVD,15th ST N,54471 - 61N,G1 Level,Performance Parking No,2018/02/06 00:00:00+00,,No,20,4,IPS,M5,Courthouse,Single,Yes,North,1.75,No,MON - FRI 8AM - 5PM,,,,98.91,,,,,2020/09/28 00:00:00+00,0,2019/05/09 11:42:45+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.8904104,-77.08538429,,BOZG,No,54471,1,Zone 115,,2103609912
11883030.9837109,7008519.3843599,3677,3137,Permanently Removed,WA3016N,WA3014N,Arlington County,3000,WASHINGTON BLVD,N HIGHLAND ST,10th ST N,,,PERM REMOVAL 11/19/2016 CALE CONVERSION,2011/08/26 00:00:00+00,2016/11/19 00:00:00+00,No,20,,Duncan,,Clarendon,Double,,South,,No,,,,,,,,,,2011/08/26 00:00:00+00,0,2019/05/09 11:43:43+00,2023/04/27 14:46:11+00,2024/10/13 02:10:31+00,38.88529061,-77.09432639,,NWAHI10S,No,54291,1,,,2103879145
11881357.5487376,7008002.72135122,3678,2269,Active,KE905N,KE903N,Arlington County,900,N KENMORE ST,WILSON BLVD,FAIRFAX DR,54231 - KE905N,CONVERTED TO DOUBLE HEAD 4/5/18,"INSTALLED IPS 2/23/18, INSTALL DATE- UNKNOWN",2018/02/23 00:00:00+00,,No,20,1,IPS,M5,Virginia Square,Double,Yes,East,1.75,No,MON - SAT 8AM - 8PM,,,,99.46,,,,,2018/04/05 00:00:00+00,10,2019/05/09 11:43:23+00,2024/10/13 01:01:21+00,2024/10/13 02:10:31+00,38.88394236,-77.10023223,,NKEWIFAE,Yes,54231,1,Zone 130,B,2104848776
11884689.736955,7010011.26490632,3679,3567,Active,BA1401N,,Arlington County,1400,N BARTON ST,CLARENDON BLVD,14th ST N,54754 - BA1401N,,INSTALLED 11/9/18,2018/11/09 00:00:00+00,,No,20,2,IPS,M5,Courthouse,Single,Yes,East,1.75,No,MON - SAT 8AM - 8PM,,,,58.97,,,,,2018/11/09 00:00:00+00,0,2019/05/09 11:43:53+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.88931655,-77.08841922,,NBACL14E,Yes,54754,1,Zone 119,B,2104872972
11885546.4836011,7010406.62139906,3680,822,Active,H77N,,Arlington County,2100,CLARENDON BLVD,CLARENDON BLVD,15th ST N,54427 - H77N,G1 Level,"9/11/17 CONVERTED TO IPS; INSTALL DATE- UNKNOWN
Performance Parking No",1970/01/02 00:00:00+00,,Yes,20,12,IPS,M5,Courthouse,Single,Yes,North,1.50,No,MON - FRI 8AM - 5PM,,,,96.42,,,,,2020/01/31 00:00:00+00,0,2019/05/09 11:42:46+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.89036575,-77.08538822,,BOZG,No,54427,1,Zone 115,,2106384415
11893097.6886431,6999578.35696639,3681,2020,Permanently Removed,HA1503S,,Arlington County,1500,S HAYES ST,18th ST S,15th ST S,,Rem for Bike Lanes 8/13/14,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Pentagon City,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:15+00,2024/09/23 10:19:14+00,2024/10/13 02:10:31+00,38.86031533,-77.05945883,,SHA15FEE,No,54363,1,,,2106545348
11894846.0749101,6994258.78820923,3682,1576,Permanently Removed,EA3007S,EA3009S,Arlington County,3000,S EADS ST,32nd ST S,S GLEBE RD,,Construction 3/25/16,,1970/01/02 00:00:00+00,2016/03/25 00:00:00+00,No,20,,Duncan,,Crystal City,Double,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:04+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.84563542,-77.0536139,,SEA31GLE,No,54028,1,,,2107175417
11888763.3636503,7012678.25563531,3683,2223,Permanently Removed,KB1405N,,Arlington County,1400,KEY BLVD,N OAK ST,N NASH ST,,FRI TO SAT,PERM REMOVED 08/09/2016,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Rosslyn,Single,,North,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:21+00,2024/09/23 10:14:17+00,2024/10/13 02:10:31+00,38.89646565,-77.07396378,,,No,54516,1,,,2107589653
11884775.6829774,7010462.11439832,3684,3255,Active,WI02400N,,Arlington County,2400,WILSON BLVD,N ADAMS ST,N BARTON ST,54454 - WI02400N,,INSTALLED 5/10/11,2011/05/10 00:00:00+00,,No,106,2,CALE,CWT-S4-Touch Stealth,Courthouse,Multi,No,South,1.75,No,MON - SAT 8AM - 8PM,,,,96.86,,,,,2021/10/04 00:00:00+00,5.5,2019/05/09 11:43:46+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.89055068,-77.08809295,,NWIADBAS,Yes,54454,5.3000002,Zone 117,B,2108089359
11884625.0418745,7000322.92863998,3685,1913,Permanently Removed,HIH911S,,Arlington County,900,S HIGHLAND ST,COLUMBIA PIKE,9th ST S,,,MOVED ZONE TO 9H3002S 1/24/2020,1970/01/02 00:00:00+00,,Yes,20,4,IPS-M5,,Columbia Pike,Single,,East,1.25,No,MON - SAT 8AM - 8PM,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:13+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.86272076,-77.08916955,,,No,54569,1,,,2109100352
11887479.0463371,7012842.93115897,3686,2719,Permanently Removed,QN1913N,QN1915N,Arlington County,1900,N QUINN ST,KEY BLVD,LANGSTON BLVD,,,PERM REMOVED 08/13/2016,1970/01/02 00:00:00+00,2016/08/13 00:00:00+00,No,20,,,,Rosslyn,Double,,,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:33+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.89697244,-77.07846684,,NQUKELAE,No,54530,1,,,2111213819
11894506.9207327,6997375.3830259,3687,595,Permanently Removed,22521S,,Arlington County,500,22nd ST S,S FERN ST,S EADS ST,,LABEL IN MARKER,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Crystal City,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:39+00,2024/09/23 10:19:14+00,2024/10/13 02:10:31+00,38.85420644,-77.05463228,,S22FEEAN,No,4701,1,,,2112192860
11887835.4239051,7011308.10680081,3688,2676,Permanently Removed,QE1619N,QE1617N,Arlington County,1600,N QUEEN ST,16th ST N,CLARENDON BLVD,,"15 TO 16, 17 TO CLARENDON",PERM REMOVED CALE CONVERSION 12/29/2016,1970/01/02 00:00:00+00,2016/12/29 00:00:00+00,No,20,,Duncan,,Rosslyn,Double,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:32+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.89274358,-77.07729839,,NQUCL16E,No,54531,1,,,2112193635
11879238.219971,7007568.48074989,3689,3825,Active,QU0905N,,Arlington County,900,N QUINCY ST,10th ST N,FAIRFAX DR,,,,2024/06/27 00:00:00+00,,No,60,2,CALE,CWT-S4-Touch Stealth,Ballston,Multi,No,East,1.75,No,MON - SAT 8AM - 8PM,1045,Arlington,,97.05,4001,ARLINGTON,FAIRFAX DR,,,0,2024/05/13 10:21:56+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.88283867,-77.10769966,,NQU10FAE,Yes,54917,3,Zone 134,B,2113465488
11883456.4057603,7008410.63260889,3690,1827,Permanently Removed,FI1008N,FI1010N,Arlington County,1000,N FILLMORE ST,10th ST N,11th ST N,,,,1970/01/02 00:00:00+00,2015/11/16 00:00:00+00,No,20,,MacKay,,Clarendon,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:10+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.88497414,-77.09283789,,,No,54264,1,,,2113541964
11881360.5605426,7007997.01991907,3691,2267,Active,KE903N,KE905N,Arlington County,900,N KENMORE ST,WILSON BLVD,FAIRFAX DR,54231 - KE903N,CONVERTED TO DOUBLE HEAD 4/5/18,"INSTALLED IPS 2/23/18, INSTALL DATE- UNKNOWN",2018/02/23 00:00:00+00,,No,20,1,IPS,M5,Virginia Square,Double,Yes,East,1.75,No,MON - SAT 8AM - 8PM,,,,97.82,,,,,2018/02/23 00:00:00+00,10,2019/05/09 11:43:23+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.88392658,-77.10022195,,NKEWIFAE,Yes,54231,1,Zone 130,B,2114488883
11878706.5494464,7007521.37749764,3692,2878,Permanently Removed,RA1004N,RA1002N,Arlington County,1000,N RANDOLPH ST,FAIRFAX DR,11th ST N,,,"CONVERTED TO CALE 3/3/18, INSTALL DATE- UNKNOWN",1970/01/02 00:00:00+00,2018/03/03 00:00:00+00,No,20,,Duncan,,Ballston,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:37+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.88273148,-77.10956967,,NRAFA11W,No,54117,1,,,2114805475
11886168.3238929,7011047.34682365,3693,3321,Permanently Removed,WI2023N,,Arlington County,2000,WILSON BLVD,N RHODES ST,N COURTHOUSE RD,,Meter replaced with multimeter,,1970/01/02 00:00:00+00,2011/12/13 00:00:00+00,No,20,,MacKay,,Courthouse,Single,,North,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:48+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.89209847,-77.08316903,,NWIVETRN,No,33201,1,,,2115804189
11889345.6095331,7011967.5093534,3694,1868,Active,FMH1725N,,Arlington County,1700,FORT MYER DR,FAIRFAX DR,WILSON BLVD,54549 - FMH1725N,,INSTALLED 7/12/12,1970/01/02 00:00:00+00,,Yes,20,4,IPS,M5,Rosslyn,Single,Yes,East,1.75,No,MON - SAT 8AM - 8PM,,,,96.69,,,,,2020/02/13 00:00:00+00,0,2019/05/09 11:43:12+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.89448952,-77.0719571,,NFOFAWIE,Yes,54549,1,Zone 100,A,2115872856
11892937.6581232,6999472.21314982,3695,555,Permanently Removed,205S,,Arlington County,1500,S HAYES ST,15th ST S,S HAYES ST,,Virginia Highlands Park Lot,Perm Removed 06/18/2016,1970/01/02 00:00:00+00,2016/06/18 00:00:00+00,No,20,,MacKay,,Pentagon City,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:38+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.86003082,-77.06002661,,VHP,No,54362,1,,,2116100235
11895685.1332713,6993879.4805689,3696,3720,Active,PTM03400S,,Arlington County,3400,POTOMAC AVE,33rd ST S,35th ST S,54864 - PTM03400S,INSTALLED 10/15/2020,INSTALLED 10/6/2020,2020/10/15 00:00:00+00,,No,100,2,CALE,CWT-S4-Touch Stealth,Crystal City,Multi,No,West,1.75,No,MON - SAT 8AM - 8PM,3400,,,98.72,3400,,POTOMAC AVE,,2020/08/07 00:00:00+00,1,2020/09/08 10:58:54+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.84455772,-77.05068927,,SPO3335W,Yes,54864,5,Zone 159,A,2116719981
11883792.3817944,6999576.98328148,3697,3401,Active,GLB01000S,,VDOT,1000,S GLEBE RD,COLUMBIA PIKE,11th ST S,54677 - GLB01000S,,INSTALLED 4/22/2017,2017/04/22 00:00:00+00,,No,110,2,CALE,CWT,Columbia Pike,Multi,No,West,1.75,No,MON - SAT 8AM - 8PM,,,,40.43,,,,,2017/04/22 00:00:00+00,3.25,2019/05/09 11:43:50+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.86070792,-77.09213363,,,No,54677,5.5,,,2117205403
11895941.0143212,6999644.62487848,3698,1304,Active,CR01402S,,Arlington County,1400,CRYSTAL DR,15th ST S,12th ST S,54089 - CR01402S,,INSTALLED 9/25/13,2013/09/25 00:00:00+00,,No,74,4,CALE,CWT-S4-Touch Stealth,Crystal City,Multi,No,West,1.75,No,MON - SAT 8AM - 8PM,,,,90.84,,,,,2021/06/28 00:00:00+00,3.25,2019/05/09 11:42:58+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.86037434,-77.04947115,,SCR1512W,Yes,54089,3.7,Zone 153,A,2117483391
11889229.8656701,7013074.07242897,3699,1862,Permanently Removed,FM1907N,,Arlington County,1900,FORT MYER DR,LANGSTON BLVD,19th ST S,,"SAT TO FRI, 6 TO 4","CONVERTED TO CALE 3/2/18, INSTALL DATE- UNKNOWN",1970/01/02 00:00:00+00,2018/03/02 00:00:00+00,No,20,,MacKay,,Rosslyn,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:11+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.89753242,-77.07230325,,,No,54553,1,,,2120576848
11894152.8036588,6998767.99507006,3700,1803,Permanently Removed,FE1537S,FE1535S,Arlington County,1500,S FERN ST,15th ST S,18th ST S,,MULTISPACE 10/10/15,,1970/01/02 00:00:00+00,2015/10/10 00:00:00+00,No,20,,MacKay,,Crystal City,Double,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:10+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.85804504,-77.05579869,,,No,54340,1,,,2121319665
11878836.9642118,7007005.16002615,3701,2917,Permanently Removed,RA905N,,Arlington County,900,N RANDOLPH ST,WILSON BLVD,FAIRFAX DR,,12/22/18 REMOVED MULTIMETER CONVERSION,"INSTALLED IPS 2/16/18, INSTALL DATE- UNKNOWN",2018/02/16 00:00:00+00,1970/01/02 00:00:00+00,No,20,2,IPS,,Ballston,Single,,East,1.75,No,MON - SAT 8AM - 8PM,,,,33.97,,,,,2018/02/16 00:00:00+00,0,2019/05/09 11:43:38+00,2024/09/23 10:34:47+00,2024/10/13 02:10:31+00,38.88130882,-77.10913905,,NRA9TFAE,No,54116,1,,,2121384317
11885388.0055716,6992200.24016097,3702,2864,Active,QUH2808S,,Arlington County,2800,S QUINCY ST,CAMPBELL AVE,S RANDOLPH ST,54018 - QUH2808S,,,1970/01/02 00:00:00+00,,Yes,20,1,IPS,M5,Shirlington,Single,Yes,West,1.75,No,MON - SAT 8AM - 8PM,,,,95.93,,,,,2020/02/20 00:00:00+00,0,2019/05/09 11:43:37+00,2024/10/13 01:01:22+00,2024/10/13 02:10:31+00,38.84038825,-77.08692946,,,No,54018,1,,,2123393504
11888786.2714129,7012457.13173373,3703,2594,Permanently Removed,OA1803N,,Arlington County,1800,N OAK ST,KEY BLVD,18th ST N,,"Multi 11/12/15; WILSON TO 18",,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Rosslyn,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:30+00,2024/09/23 10:14:17+00,2024/10/13 02:10:31+00,38.8958576,-77.07389537,,,No,54541,1,,,2123401395
11893308.0054796,7000563.35565256,3704,138,Permanently Removed,12629S,,Arlington County,600,12th ST S,S HAYES ST,S FERN ST,,,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Pentagon City,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:27+00,2024/09/23 10:19:14+00,2024/10/13 02:10:31+00,38.86301049,-77.05866602,,,No,54356,1,,,2124590423
11883076.1788305,7009698.83311647,3705,1949,Permanently Removed,GA1405N,,Arlington County,1400,N GARFIELD ST,WILSON BLVD,FRANKLIN RD,,"CONVERTED TO CALE 3/1/18, CONVERTED TO IPS 01/11/2017",INSTALL DATE- UNKOWN,2017/01/11 00:00:00+00,2018/03/01 00:00:00+00,No,20,,IPS,,Clarendon,Single,,East,,No,,,,,,,,,,2017/01/11 00:00:00+00,0,2019/05/09 11:43:13+00,2023/03/29 21:04:42+00,2024/10/13 02:10:31+00,38.88852678,-77.09410418,,,No,54263,1,,,2124848470
11895242.7424238,6995488.30510715,3706,1281,Permanently Removed,CLA2621S,CLA2619S,Arlington County,2600,S CLARK ST,26th ST S,27th ST S,,MULTISPACE 10/10/15,,1970/01/02 00:00:00+00,2015/10/10 00:00:00+00,No,20,,Duncan,,Crystal City,Double,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:57+00,2024/09/23 10:18:09+00,2024/10/13 02:10:31+00,38.84899379,-77.05215325,,,No,54037,1,,,2125483621
11894702.7969814,6997385.94370031,3707,587,Permanently Removed,22509S,,Arlington County,500,22nd ST S,S FERN ST,S EADS ST,,,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Crystal City,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:39+00,2024/09/23 10:19:14+00,2024/10/13 02:10:31+00,38.85422696,-77.05394395,,S22FEEAN,No,4701,1,,,2125515353
